level,ep,seed,makespan,done,total,reward,soft,hardExecuted,hardMask,travel,setup,move
L3_4C36L,105,105,362.58,36,36,378.1108675003052,10,0,20,12.963786133316166,150.0,129.63786133316168
L3_4C36L,106,106,377.596,36,36,363.7531213760376,16,0,22,27.489600000949416,130.0,274.8960000094941
L3_4C36L,107,107,429.271,36,36,382.08042097091675,6,0,57,26.39858825073142,150.0,263.98588250731433
L3_4C36L,108,108,358.069,36,36,376.26534366607666,7,0,17,29.1155165615703,170.0,291.15516561570297
L3_4C36L,109,109,577.758,36,36,346.4854898452759,10,0,74,31.71503133902511,190.0,317.1503133902511
L3_4C36L,110,110,328.345,36,36,386.0488042831421,8,0,17,13.170646860712447,150.0,131.70646860712446
L3_4C36L,111,101,377.875,36,36,378.8293423652649,7,0,32,20.56886498364435,160.0,205.6886498364435
L3_4C36L,112,102,515.426,36,36,355.6353569030762,11,0,44,44.54880301875581,160.0,445.488030187558
L3_4C36L,113,103,439.397,36,36,338.1124165058136,9,0,33,31.291937701289513,230.0,312.91937701289515
L3_4C36L,114,104,349.555,36,36,349.5832471847534,18,0,24,14.722507629600821,160.0,147.2250762960082
L3_4C36L,115,105,366.75,36,36,377.75873947143555,6,0,21,15.804211973224666,180.0,158.04211973224665
L3_4C36L,116,106,314.684,36,36,379.17105293273926,9,0,17,21.09650486491832,150.0,210.96504864918327
L3_4C36L,117,107,471.413,36,36,360.8773236274719,4,0,44,23.742255269726737,220.0,237.42255269726738
L3_4C36L,118,108,381.022,36,36,341.62217926979065,13,0,30,19.59273671472839,210.0,195.92736714728386
L3_4C36L,119,109,530.555,36,36,359.87130069732666,10,0,50,33.76235785046397,160.0,337.62357850463974
L3_4C36L,120,110,366.08,36,36,361.1178855895996,11,0,24,21.273732452862177,180.0,212.7373245286217
